query,source,author,title,description,url,publishedAt,content
India startups,Ndtvprofit.com,NDTV Profit Desk,Changes In GST From Diwali As PM Modi Announces Task Force For Reforms,"In a major relief for Indians, Prime Minister  Narendra Modi on Friday announced next-generation GST reforms by this Diwali, aimed at reducing taxes on daily-use items.“The government will bring next-generation GST reforms, which will bring down the tax burde…",https://www.ndtvprofit.com/economy-finance/changes-in-gst-from-diwali-as-pm-modi-announces-task-force-for-reforms,2025-08-15T05:31:18Z,"In a major relief for Indians, Prime Minister Narendra Modi on Friday announced next-generation GST reforms by this Diwali, aimed at reducing taxes on daily-use items.
The government will bring next… [+1221 chars]"
India startups,The Times of India,PTI,"Independence Day speech: India working towards having its own space station, says PM Modi",Prime Minister Narendra Modi announced India's commitment to self-reliance in the space sector during his Independence Day address. He highlighted the upcoming Gaganyaan mission and the nation's ambition to establish its own space station. Reforms have spurre…,https://economictimes.indiatimes.com/news/india/independence-day-speech-india-working-towards-having-its-own-space-station-says-pm-modi/articleshow/123315813.cms,2025-08-15T02:56:14Z,Prime Minister Narendra Modi announced India's commitment to self-reliance in the space sector during his Independence Day address. He highlighted the upcoming Gaganyaan mission and the nation's ambi… [+154 chars]
India startups,GlobeNewswire,Research and Markets,"Smart Pills Company Evaluation Report 2025 | Medtronic, Olympus, and CapsoVision Lead with Minimally Invasive and AI-Enhanced Medical Technologies","The 360 Quadrants analysis highlights the leaders in the global Smart Pills market, evaluating over 102 companies. Smart pills, also known as ingestible sensors or digital pills, offer revolutionary diagnostic functions and medication adherence monitoring by …",https://www.globenewswire.com/news-release/2025/08/14/3133641/28124/en/Smart-Pills-Company-Evaluation-Report-2025-Medtronic-Olympus-and-CapsoVision-Lead-with-Minimally-Invasive-and-AI-Enhanced-Medical-Technologies.html,2025-08-14T14:25:00Z,"Dublin, Aug. 14, 2025 (GLOBE NEWSWIRE) -- The ""Smart Pills Company Evaluation"" report has been added to ResearchAndMarkets.com's offering.
The Smart Pills Companies Quadrant is a comprehensive indus… [+9330 chars]"
India startups,GlobeNewswire,Research and Markets,"Plant Biotechnology Company Evaluation Report 2025 | Bayer, Syngenta, and BASF Lead with Advanced Crop Protection, Seeds, and Sustainable Farming Solutions","The Plant Biotechnology Companies Quadrant by MarketsandMarkets 360 is an essential analysis of the global Plant Biotechnology market, ranking top companies and highlighting emerging industry trends. Covering over 140 companies, it identifies leaders like Bay…",https://www.globenewswire.com/news-release/2025/08/14/3133633/28124/en/Plant-Biotechnology-Company-Evaluation-Report-2025-Bayer-Syngenta-and-BASF-Lead-with-Advanced-Crop-Protection-Seeds-and-Sustainable-Farming-Solutions.html,2025-08-14T14:18:00Z,"Dublin, Aug. 14, 2025 (GLOBE NEWSWIRE) -- The ""Plant Biotechnology - Company Evaluation Report, 2025"" report has been added to ResearchAndMarkets.com's offering.
The Plant Biotechnology Companies Qu… [+8154 chars]"
India startups,GlobeNewswire,Research and Markets,"Personal Protective Equipment Company Evaluation Report 2025 | Honeywell, DuPont, and 3M Lead with Innovations Across Advanced Materials, Industrial Technologies, and Sustainability Solutions","The Personal Protective Equipment Companies Quadrant offers an in-depth analysis of the global PPE market, detailing the top 12 industry leaders among over 112 companies evaluated. Key players include Ansell, Honeywell, 3M, DuPont, and MSA Safety. PPE is vita…",https://www.globenewswire.com/news-release/2025/08/14/3133597/28124/en/Personal-Protective-Equipment-Company-Evaluation-Report-2025-Honeywell-DuPont-and-3M-Lead-with-Innovations-Across-Advanced-Materials-Industrial-Technologies-and-Sustainability-Solu.html,2025-08-14T13:47:00Z,"Dublin, Aug. 14, 2025 (GLOBE NEWSWIRE) -- The ""Personal Protective Equipment Company Evaluation"" report has been added to ResearchAndMarkets.com's offering.
This report offers a detailed evaluation … [+8135 chars]"
India startups,GlobeNewswire,Research and Markets,"Psychedelic Drugs Market Research Report 2025-2033 | Rising Demand for Non-Hallucinogenic Psychedelics Expands Patient Base, Breakthrough Regulatory Designations Accelerate Approvals","Key opportunities in the psychedelic drugs market include rising demand for mental health treatments, especially for conditions like depression and PTSD. Advances in clinical trials and regulatory support enhance acceptance, while integration with digital hea…",https://www.globenewswire.com/news-release/2025/08/14/3133452/28124/en/Psychedelic-Drugs-Market-Research-Report-2025-2033-Rising-Demand-for-Non-Hallucinogenic-Psychedelics-Expands-Patient-Base-Breakthrough-Regulatory-Designations-Accelerate-Approvals.html,2025-08-14T12:11:00Z,"Dublin, Aug. 14, 2025 (GLOBE NEWSWIRE) -- The ""Psychedelic Drugs: Market Share, and Growth Analysis by Product Type (LSD, Psilocybin, MDMA, Ketamine), Application, End User, Technology"" has been adde… [+4533 chars]"
India startups,CNBC,,"CNBC's Inside India newsletter: As India's rich venture abroad, many anchor fortunes in real estate","India's wealthy may be emigrating, but they are keeping a firm grip on their real estate investments in the country and abroad.",https://www.cnbc.com/2025/08/14/cnbcs-inside-india-newsletter-as-indias-rich-venture-abroad-many-anchor-fortunes-in-real-estate.html,2025-08-14T12:00:46Z,"Hello, this is Amala Balakrishner, writing from Singapore. This week, I look at how India's wealthy are anchoring their fortunes in real estate. Enjoy!
This report is from this week's CNBC's ""Inside… [+8934 chars]"
India startups,The Times of India,ET Special,ET Soonicorns Summit 2025: Licious founders on building India’s first scaled meat brand,"At ET Soonicorns Summit 2025 in Bengaluru on 22 August, Licious Co-founders Abhay Hanjura and Vivek Gupta will share how they turned one of India’s most fragmented markets into a premium consumer category. Their fireside chat, ‘The Mindset of Market Makers: L…",https://economictimes.indiatimes.com/tech/startups/et-soonicorns-summit-2025-licious-founders-on-building-indias-first-scaled-meat-brand/articleshow/123304469.cms,2025-08-14T11:56:47Z,"The ET Soonicorns Summit 2025 returns to Bengaluru on 22 August, featuring a fireside chat with the founders who have significantly shaped a category long considered difficult to organise. In a sessi… [+5496 chars]"
India startups,The Times of India,Spotlight Wire,AI and machine learning: Driving a global tech revolution worth trillions,"AI and ML are revolutionizing industries, promising a $15.7 trillion boost to the global economy by 2030. Healthcare sees earlier disease detection, while finance benefits from fraud prevention and automated trading. Retailers predict consumer habits, and man…",https://economictimes.indiatimes.com/tech/artificial-intelligence/ai-and-machine-learning-driving-a-global-tech-revolution-worth-trillions/articleshow/123297883.cms,2025-08-14T07:06:53Z,Artificial Intelligence (AI) and Machine Learning (ML) have transformed from a futuristic vision to the fundamental forces behind the world's major tech-empowered industrial revolution. From financia… [+7359 chars]
India startups,Wheresyoured.at,robertogreco,AI Is A Money Trap,"""You can’t bail this out, because there is nothing to bail out. Microsoft, Meta, Amazon and Google have plenty of money and have proven they can spend it. NVIDIA is already doing everything it can to justify people spending more on its GPUs. There’s little mo…",https://www.wheresyoured.at/ai-is-a-money-trap/,2025-08-14T05:47:02Z,"In the last week, weve had no less than three
different
pieces
 asking whether the massive proliferation of data centers is a massive bubble, and though they, at times, seem to take the default po… [+70020 chars]"
India startups,Carriermanagement.com,admin,"Mission, Purpose Not High on Wish Lists of Industry Newbies: Informal Talent Poll","A poll of workers recently hired into the property/casualty insurance industry conducted during a Travelers Institute webinar last month produced some unusual results, surprising one webinar panelist who leads a key business segment at Travelers. Only 20 perc…",https://www.carriermanagement.com/features/2025/08/12/278317.htm,2025-08-14T05:15:41Z,"A poll of workers recently hired into the property/casualty insurance industry conducted during a Travelers Institute webinar last month produced some unusual results, surprising one webinar panelist… [+17756 chars]"
India startups,Yahoo Entertainment,Jagmeet Singh,"India’s Rapido begins testing food delivery to take on Swiggy, Zomato",Rapido's beta food delivery service has popped up in three key localities in Bengaluru before a broader rollout.,https://finance.yahoo.com/news/india-rapido-begins-testing-food-180808907.html,2025-08-13T18:08:08Z,"Image Credits:Jagmeet Singh / TechCrunch
Rapido, a popular ride-hailing platform in India, has quietly begun beta testing its food delivery service in Bengaluru, marking its first serious move to ch… [+3842 chars]"
India startups,PR Newswire UK,,Global Axial Flux Motor Market Growth at 66.7% CAGR - Revolutionizing Electric Mobility & Industry | Valuates Reports,"What is the Market Size of Axial Flux Motor Market? BANGALORE, India, Aug. 13, 2025 /PRNewswire/ -- The global market for Axial Flux Motor was valued at USD 272 Million in the year 2024 and is projected to reach a revised size of USD 16379 Million by 2031, gr…",https://www.prnewswire.co.uk/news-releases/global-axial-flux-motor-market-growth-at-66-7-cagr----revolutionizing-electric-mobility--industry--valuates-reports-302529198.html,2025-08-13T16:16:00Z,"What is the Market Size of Axial Flux Motor Market?
BANGALORE, India, Aug. 13, 2025 /PRNewswire/ -- The global market for Axial Flux Motor was valued at USD 272 Million in the year 2024 and is proje… [+11273 chars]"
India startups,PR Newswire UK,,MarketsandMarkets' 360Quadrants Recognizes Top Startups and SMEs in the Data Center GPU Quadrant Report 2025,"DELRAY BEACH, Fla., Aug. 13, 2025 /PRNewswire/ -- 360Quadrants has released its latest Data Center GPU Startups/SMEs Companies Assessment, 2025, recognizing key players, including both global giants and emerging innovators, for their excellence in market pres…",https://www.prnewswire.co.uk/news-releases/marketsandmarkets-360quadrants-recognizes-top-startups-and-smes-in-the-data-center-gpu-quadrant-report-2025-302528857.html,2025-08-13T15:15:00Z,"DELRAY BEACH, Fla., Aug. 13, 2025 /PRNewswire/ -- 360Quadrants has released its latest Data Center GPU Startups/SMEs Companies Assessment, 2025, recognizing key players, including both global giants … [+8164 chars]"
India startups,GlobeNewswire,Precedence Research,Personalized Retail Nutrition and Wellness Market to Drive USD 16.25 Billion by 2034,"The global personalized retail nutrition and wellness market is projected to grow from USD 4.54 billion in 2025 to approximately USD 16.25 billion by 2034, driven by a CAGR of 15.22% during the forecast period. The global personalized retail nutrition and wel…",https://www.globenewswire.com/news-release/2025/08/13/3132771/0/en/Personalized-Retail-Nutrition-and-Wellness-Market-to-Drive-USD-16-25-Billion-by-2034.html,2025-08-13T15:00:00Z,"Ottawa, Aug. 13, 2025 (GLOBE NEWSWIRE) -- Towards Healthcare, a sister firm of Precedence Research, reports that the global personalized retail nutrition and wellness market size was valued at USD 3.… [+15386 chars]"
